"","id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","reviews_per_month","availability_365"
"218",683969,"I share my flat.Two bedroom.Women.","Carabanchel","Puerta Bonita",40.37609,-3.74279,"Entire home/apt",20,1,0.01,0
"219",684564,"ROYAL PALACE, OPERA, PLAZA MAYOR, LATINA, SOL","Centro","Palacio",40.41747,-3.70979,"Entire home/apt",108,3,1.49,0
"221",689099,"Lujo a tu alcance","Ciudad Lineal","Costillares",40.47444,-3.67135,"Private room",40,1,0.15,0
"222",691344,"hab individual  en madrid","Arganzuela","Delicias",40.39992,-3.69537,"Private room",20,2,0.71,288
"223",691458,"Habitación doble  luminosa","Arganzuela","Delicias",40.40066,-3.69719,"Private room",37,2,0.29,365
"224",692358,"Amazing 11th floor with a/a for 8 people","Villaverde","Los Angeles",40.36089,-3.69594,"Entire home/apt",88,3,1.71,179
"225",692855,"LOVELY APT AT THE CENTER: LA LATINA","Centro","Palacio",40.41261,-3.7088,"Entire home/apt",75,3,2.16,106
"226",694867,"Tranquilo y cómodo apartamento en Madrid 5PAX","Villaverde","Los Angeles",40.35701,-3.69643,"Entire home/apt",70,3,2.03,179
"227",695909,"Madrid Central Modern Apartment","Centro","Universidad",40.4256,-3.70436,"Entire home/apt",141,2,3.22,289
"228",696928,"alquilo habitación","Salamanca","Lista",40.43003,-3.67429,"Shared room",50,2,0.98,365
"229",697858,"Cosy double room Madrid","Tetuán","Bellas Vistas",40.45519,-3.706,"Private room",35,1,1.62,0
"231",708275,"""Great Velazquez Apartment & Area""","Chamartín","El Viso",40.44374,-3.68161,"Entire home/apt",50,90,0.05,364
"232",709208,"Apartment in the heart of Madrid","Centro","Sol",40.41697,-3.70732,"Entire home/apt",69,2,5.33,198
"233",710156,"AIRPORT/IFEMA INDIVIDUAL BATHROOM","Barajas","Alameda de Osuna",40.4523,-3.59142,"Private room",31,1,1.7,44
"234",716292,"Just in the centre: Malasaña/Chueca","Centro","Universidad",40.42616,-3.70263,"Entire home/apt",81,10,0.87,258
"235",717313,"Unique stylish near Royal Palace","Centro","Palacio",40.41222,-3.71365,"Entire home/apt",85,2,1.57,298
"236",721377,"40M2 LOFT GREAT FOR STUDENT 100M WF","Fuencarral - El Pardo","Valverde",40.50069,-3.68994,"Entire home/apt",50,7,0.3,306
"237",723088,"LOVELY FLAT IN PLAZA DE CHUECA","Centro","Justicia",40.42536,-3.69887,"Entire home/apt",75,3,1.54,328
"238",724700,"2 APT CENTRO MADRID, TIRSO DE MOLINA","Centro","Embajadores",40.4107,-3.70253,"Entire home/apt",89,30,0.43,0
"239",724901,"Beautiful flat in Madrid Moncloa","Chamberí","Vallehermoso",40.43998,-3.71405,"Entire home/apt",150,90,0,365
"240",727588,"CENTRIC NEAR TO M30, 2 BEDROOMS","Puente de Vallecas","San Diego",40.39368,-3.66975,"Entire home/apt",44,30,0.32,334
"241",730347,"APARTMENT FOR 6 PEOPLE LOCATED IN PLAZA MAYOR","Centro","Sol",40.41534,-3.70757,"Entire home/apt",140,2,1.63,227
"242",730502,"APARTMENT FOR 6 PEOPLE LOCATED IN THE CITYCENTRE","Centro","Palacio",40.41826,-3.71244,"Entire home/apt",79,1,0.31,333
"243",730746,"Beautiful flat in the center!","Centro","Universidad",40.42881,-3.70401,"Entire home/apt",130,3,0.65,267
"244",733365,"A place for your accommodation","Chamberí","Arapiles",40.43653,-3.70421,"Private room",27,2,0.6,318
"245",734053,"Independent room for students","Retiro","Ibiza",40.41731,-3.6731,"Private room",50,30,0.07,365
"246",738837,"Agradable, funcional y luminoso (Tirso, La Latina)","Centro","Embajadores",40.40812,-3.70531,"Entire home/apt",40,3,1.48,48
"247",743650,"Habitación en Lavapies","Centro","Embajadores",40.41102,-3.70083,"Private room",26,2,2.57,364
"248",745459,"Bonita  habitación con doble cama","Arganzuela","Acacias",40.40449,-3.70463,"Private room",35,1,0.21,1
"249",745664,"WIFI B&B , BATH, TWO BEDS, CENTER, AWESOME.","Arganzuela","Acacias",40.40449,-3.70463,"Private room",35,2,4.74,289
"250",747873,"Stylish apartment in the city center","Centro","Universidad",40.42329,-3.70833,"Entire home/apt",69,1,2.55,232
"251",748854,"Host family in the center of Madrid","Arganzuela","Acacias",40.40333,-3.7025,"Private room",18,5,1.49,180
"252",749957,"Estudio en el Paseo del Pintor Rosa","Moncloa - Aravaca","Argüelles",40.42796,-3.72054,"Entire home/apt",40,7,0.13,270
"253",750257,"Holiday Estudio  Madrid Center","Centro","Universidad",40.42057,-3.70486,"Entire home/apt",75,5,0.25,346
"254",751527,"Gran apartamento Plaza de España (ref. VT-2053)","Centro","Universidad",40.42482,-3.71084,"Entire home/apt",205,5,0.61,362
"255",751530,"Downtown Apartment.PLAZA MAYOR.Wifi.Cozy.Cleansed.","Centro","Sol",40.41429,-3.70649,"Entire home/apt",59,1,4.25,361
"256",752424,"2br Apartment La Latina / Rastro","Centro","Embajadores",40.40687,-3.70917,"Entire home/apt",110,3,1.11,0
"257",752515,"WIFI. Big Bargain. Cosy. Charm. :)","Centro","Embajadores",40.41233,-3.70641,"Entire home/apt",51,2,2.04,319
"258",752883,"ALQUILO HABITACIÓN MUY LUMINOSA. MÍNIMO 6 MESES","Latina","Puerta del Angel",40.40788,-3.73147,"Private room",45,90,0,358
"259",754678,"APARTMENT IN THE CENTRE OF MADRID.","Centro","Cortes",40.41382,-3.69514,"Entire home/apt",135,3,2.58,330
"260",755535,"SINGLE BED & VERY NICE GREEN ROOM.","San Blas - Canillejas","Arcos",40.42761,-3.6158,"Private room",21,10,0.17,349
"261",755587,"Centro/Apartm/Plaza Mayor/Wifi/cozy","Centro","Palacio",40.41497,-3.70853,"Entire home/apt",59,3,3.83,319
"262",756707,"<U+2605>THE GEM. Steps away from everywhere<U+2605>","Centro","Sol",40.41805,-3.70848,"Entire home/apt",71,2,1.7,259
"263",759575,"Madrid center-Fuencarral pedestrian","Centro","Justicia",40.42333,-3.69989,"Entire home/apt",91,3,0.6,66
"264",760482,"Dúplex-Penthouse Cuzco-Castellana Smart","Tetuán","Castillejos",40.45989,-3.69472,"Entire home/apt",163,2,0.91,231
"265",761095,"Compostela Suites Madrid Airport / 2BD","San Blas - Canillejas","Rejas",40.44791,-3.57918,"Entire home/apt",85,1,0.4,365
"266",761098,"Compostela Suites Madrid Aeropuerto","San Blas - Canillejas","Rejas",40.44655,-3.58128,"Entire home/apt",57,1,0.43,1
"267",761159,"DOWNTOWN-APARTMENT-PLAZA MAYOR-COZY-WIFI-PARKING.","Centro","Sol",40.41399,-3.70776,"Entire home/apt",59,3,4.06,318
"268",761195,"Compostela Suites Madrid Airport","San Blas - Canillejas","Rejas",40.4483,-3.57965,"Entire home/apt",57,1,2.1,365
"269",762701,"Madrid Apartment Esparteros","Centro","Sol",40.41522,-3.70414,"Entire home/apt",105,3,0.4,192
"270",763214,"ROYAL PALACE - THE OLD TOWN  MADRID","Centro","Palacio",40.40789,-3.71404,"Entire home/apt",63,3,1.02,288
"271",766160,"Estudio en pleno centro de Madrid","Centro","Embajadores",40.41189,-3.70107,"Entire home/apt",55,1,3.87,364
"272",768311,"Precioso estudio y terraza en el corazón de Madrid","Centro","Palacio",40.41166,-3.71007,"Entire home/apt",59,3,1.51,1
"273",769210,"Amplia habitación 1 persona","Hortaleza","Piovera",40.46154,-3.63003,"Private room",34,3,0.28,88
"274",770883,"BEAUTIFUL HOUSE CENTER MADRID WIFI","Centro","Embajadores",40.40645,-3.70109,"Entire home/apt",76,3,0.08,365
"276",773608,"Centric bright  large room in Malasaña","Chamberí","Trafalgar",40.42874,-3.6996,"Private room",31,1,0.4,14
"277",773990,"Apartamento en Centro Madrid +WIFI","Centro","Embajadores",40.40997,-3.70155,"Entire home/apt",47,3,2.1,334
"278",774008,"PADDLE POOL ROOM LUXURY","Ciudad Lineal","Costillares",40.47974,-3.66852,"Private room",35,2,0,89
"279",774356,"single room in Malasaña, Madrid","Centro","Universidad",40.42507,-3.70663,"Private room",44,10,0,89
"280",779960,"Sunny loft close to museums and Atocha","Centro","Embajadores",40.40869,-3.6975,"Entire home/apt",73,3,1.9,170
"281",780397,"Nice flat in Madrid city centre","Arganzuela","Palos de Moguer",40.40115,-3.69657,"Entire home/apt",149,3,0.22,2
"282",781012,"Single room in La Latina citycenter","Centro","Embajadores",40.40876,-3.70878,"Private room",35,2,0.38,364
"283",783647,"alquilo habitacion con baño","Ciudad Lineal","Costillares",40.47731,-3.66659,"Private room",22,1,0.32,322
"284",785834,"Great location in front of Park","Moncloa - Aravaca","Casa de Campo",40.42853,-3.72286,"Private room",21,7,0.2,365
"285",793618,"Luxury home in an old Convent.","Centro","Palacio",40.41027,-3.7122,"Entire home/apt",203,1,3.34,197
"286",793622,"NEW BETWEEN GRAN VIA AND SOL (WIFI)","Centro","Palacio",40.42162,-3.71158,"Entire home/apt",65,5,0.4,252
"287",795877,"Prime location 40 m PLaza MAYOR","Centro","Palacio",40.41411,-3.70862,"Entire home/apt",58,3,0.53,365
"288",797030,"Cosy flat with terrace near subway","San Blas - Canillejas","Simancas",40.43602,-3.63506,"Entire home/apt",46,4,2.3,232
"289",798091,"Apartment in historic center Madrid","Centro","Palacio",40.41495,-3.70941,"Entire home/apt",90,3,2.43,289
"290",804681,"Habitacion cerca del aeropuerto Barajas","Barajas","Timón",40.47281,-3.58827,"Private room",28,60,0.02,0
"291",814586,"Charmy Apartment Chueca's Square","Centro","Justicia",40.42242,-3.69674,"Entire home/apt",82,1,1.44,350
"292",814647,"Alojamiento en familia, Madrid","San Blas - Canillejas","Salvador",40.4403,-3.63464,"Private room",30,90,0,364
"293",814731,"Apartamento vistas a la Catedral.","Centro","Embajadores",40.41089,-3.70689,"Shared room",17,90,0,365
"294",814870,"Cozy  room in Madrid - Atocha (3)","Retiro","Jerónimos",40.4077,-3.68473,"Private room",20,1,0.33,259
"295",817184,"wonderful apartment in the center.","Centro","Cortes",40.4112,-3.69567,"Entire home/apt",60,2,2.46,289
"296",821860,"Madirid Historical Center.Bathroom","Centro","Embajadores",40.41013,-3.70453,"Private room",59,1,4.24,365
"297",828095,"Your Room in Madrid","San Blas - Canillejas","Salvador",40.44214,-3.63756,"Private room",32,2,0.06,364
"298",831616,"Charming Loft in Madrid center","Centro","Embajadores",40.40857,-3.69801,"Entire home/apt",65,5,0.36,335
"299",832102,"Apartment in Chamberi","Chamberí","Almagro",40.43715,-3.69866,"Entire home/apt",45,3,0.11,364
"300",833871,"Beautiful apartment in the center","Centro","Universidad",40.42556,-3.70175,"Entire home/apt",56,2,1.82,288
"301",834562,"NICE FAMILY APARTMENT 120SQ. METER","Barajas","Timón",40.46913,-3.58258,"Entire home/apt",93,1,1.9,122
"302",834675,"El gusto por los nuevos encuentros","Puente de Vallecas","Numancia",40.39826,-3.66722,"Private room",26,2,1.38,89
"303",837183,"PENTHOUSE STUDIO APARTMENT MADRID CENTER","Centro","Universidad",40.42841,-3.71386,"Entire home/apt",125,1,1.59,365
"304",838698,"Big cozy room in Atocha (2)","Retiro","Pacífico",40.40646,-3.68289,"Private room",25,1,5.29,364
"305",838712,"Cozy room - Atocha (1)","Retiro","Pacífico",40.40625,-3.68479,"Private room",21,1,2.14,150
"306",840561,"Cute and cozy apartment","Moncloa - Aravaca","Ciudad Universitaria",40.44919,-3.71006,"Entire home/apt",114,7,0.06,0
"307",842078,"GRAN VIA chic & chill  WIFI-A/C","Centro","Sol",40.41726,-3.70269,"Entire home/apt",66,90,0.31,362
"308",844856,"BEST LOCATION IN CENTRAL MADRID SOL-MAYOR","Centro","Palacio",40.41601,-3.70951,"Entire home/apt",10,90,0.74,90
"309",846558,"Clean room in the heart of Madrid","Centro","Sol",40.41858,-3.70077,"Private room",50,3,5.59,76
"310",847273,"Apartamento en Madrid ideal grupos","Moratalaz","Marroquina",40.40721,-3.64994,"Entire home/apt",140,3,0.82,144
"311",847724,"YOUR CUTE PRIVATE ROOM & BATHROOM","Centro","Palacio",40.41826,-3.71188,"Private room",60,2,0.01,365
"312",849939,"Madrid´s La Latina Violet Room","Centro","Embajadores",40.40903,-3.70786,"Private room",24,1,0.17,0
"313",851311,"Apartamento en Malasaña","Centro","Universidad",40.42294,-3.70468,"Entire home/apt",65,4,0.5,226
"314",853804,"Lovely Apartment near Gran vía","Centro","Universidad",40.42741,-3.70807,"Entire home/apt",95,8,0.62,173
"315",855155,"flat in Madrid close to the center","Latina","Campamento",40.39742,-3.76862,"Private room",30,1,0.17,365
"316",856669,"PLAZA SANTA ANA","Centro","Cortes",40.41454,-3.6991,"Entire home/apt",70,3,0.92,12
"317",858563,"Habitación zona céntrica vistas par","Ciudad Lineal","Costillares",40.47203,-3.6662,"Shared room",76,1,0,364
"318",859800,"Madrid Plenilunio","San Blas - Canillejas","Rejas",40.44416,-3.57199,"Private room",48,1,0.04,0
"319",862462,"BOHEMIAN APT MADRID OLD TOWN CENTRE","Centro","Palacio",40.40964,-3.71139,"Entire home/apt",51,1,2.95,289
"320",862752,"Room in central apartment, good breakfast included","Arganzuela","Delicias",40.40076,-3.69641,"Private room",33,3,1.44,89
"321",864488,"\\\\\\\\\\\\\LAST MINUTE APRIL!!!!!!!/////////","Centro","Embajadores",40.40956,-3.7009,"Entire home/apt",47,2,3.16,238
"322",867629,"Habitación privada en plaza españa","Centro","Palacio",40.42106,-3.71121,"Private room",211,1,0.54,365
"323",868776,"APARTAMENTO DE DISEÑO NUEVO EN EL RASTRO","Centro","Embajadores",40.40818,-3.70191,"Entire home/apt",53,4,2.42,114
"324",869674,"Nice flat in Madrid City Center","Centro","Embajadores",40.40873,-3.69961,"Entire home/apt",101,2,0.01,365
"325",871387,"Designer Loft unbeatable location","Centro","Universidad",40.42298,-3.70895,"Entire home/apt",100,1,2.04,179
"326",874029,"B&B in a bright room, Madrid!+wiffi","San Blas - Canillejas","Salvador",40.4449,-3.63508,"Private room",30,2,0.93,199
"327",883527,"Cozy apartment in Madrids best area","Salamanca","Goya",40.42551,-3.67958,"Entire home/apt",42,60,0.02,0
"328",884856,"Spacious flat w amazing sightseeing","Centro","Palacio",40.42151,-3.7098,"Private room",46,1,0.05,288
"329",886019,"3 BR sunny apartment Madrid Center","Chamberí","Gaztambide",40.43741,-3.71162,"Entire home/apt",105,4,0.54,208
"330",888289,"Flat Right in the Center, with Screen Projector & Netflix","Centro","Universidad",40.42656,-3.7036,"Entire home/apt",113,5,3.29,43
"331",891946,"Lovely attic in Malasaña  WIFI","Centro","Justicia",40.42849,-3.70194,"Entire home/apt",80,2,0.06,0
"332",892100,"Madrid Rio","Carabanchel","Comillas",40.39505,-3.70763,"Entire home/apt",63,1,1.88,364
"333",892453,"NICEStay_High Value(WhiteRoom)_WIFI","Latina","Lucero",40.40726,-3.74174,"Private room",14,3,0.1,37
"334",893056,"Cozy and Quiet Apartment in Madrid","Centro","Cortes",40.41482,-3.70266,"Private room",29,30,0.04,362
"335",893142,"Quiet and comfortable in the Center of Madrid","Centro","Cortes",40.41482,-3.70266,"Private room",29,30,0.02,335
"336",893195,"Cozy and Design Apartment","Salamanca","Recoletos",40.42187,-3.68775,"Entire home/apt",50,15,0.07,328
"337",896209,"Studio apartment Chamartin station","Chamartín","Castilla",40.47058,-3.68539,"Entire home/apt",50,2,0.52,295
"338",896588,"ALQUILO HABITACION","Salamanca","Lista",40.43065,-3.67261,"Entire home/apt",80,3,0,365
"339",901897,"YOUR CUTE APTO IN MADRID CENTER","Centro","Palacio",40.41825,-3.71239,"Entire home/apt",132,1,1.12,349
"340",902946,"LUMINOSO, ACOGEDOR EN PLENO CENTRO","Centro","Embajadores",40.41174,-3.70271,"Entire home/apt",51,10,0.75,0
"341",903707,"Center of Madrid","Centro","Embajadores",40.40766,-3.69952,"Entire home/apt",64,6,0.76,104
"342",904741,"Apartamento 2 céntrico Sol Madrid.","Centro","Sol",40.41845,-3.70544,"Entire home/apt",96,2,3.26,341
"343",904769,"Apartamento 1 céntrico Sol Madrid.","Centro","Sol",40.41866,-3.70547,"Entire home/apt",60,2,3.41,322
"344",904775,"Apartamento 3 céntrico Sol Madrid.","Centro","Palacio",40.42062,-3.70766,"Entire home/apt",98,2,3.08,344
"345",912617,"Habitacion Reservada Madrid","Ciudad Lineal","Concepción",40.4334,-3.65682,"Private room",110,7,0.06,349
"346",913536,"Bedroom with bathroom in Malasaña","Centro","Universidad",40.42157,-3.70539,"Private room",35,1,0.19,0
"347",914057,"Hoy Puede Ser Un Gran Día!!","Puente de Vallecas","Palomeras Sureste",40.38901,-3.64185,"Private room",21,1,0.42,349
"348",919430,"ROOM IN MALASAÑA, IN CENTER OF MADRID","Centro","Universidad",40.42613,-3.70534,"Private room",19,4,0.47,365
"349",922397,"Estudio de diseño en el centro","Salamanca","Goya",40.42473,-3.67977,"Entire home/apt",60,2,0.75,198
"350",923140,"PENTHOUSE with Lovely Terrace","Centro","Universidad",40.42194,-3.70194,"Entire home/apt",130,3,1.35,354
"351",923645,"MADRID CENTER RETIRO PARKING +WIFI","Retiro","Ibiza",40.41873,-3.67761,"Entire home/apt",94,2,0.13,1
"352",925250,"CoV19 Free Chic & Sunny Apt. Historic District-Sol","Centro","Sol",40.41538,-3.70351,"Private room",48,1,4.57,359
"353",925339,"CENTER just WALK & ENJOY LastMinute","Centro","Universidad",40.42259,-3.70152,"Entire home/apt",50,30,1.5,134
"354",926653,"MORATÍN - Cozy upscale apt museum mile AC","Centro","Cortes",40.41245,-3.69688,"Entire home/apt",64,1,4.25,172
"355",930032,"Zonamuseos. Loft  luminoso y alegre","Centro","Embajadores",40.40788,-3.69564,"Entire home/apt",65,3,0,365
"356",933326,"Agreeable flat with a centric location in Atocha","Arganzuela","Palos de Moguer",40.40546,-3.69213,"Entire home/apt",100,2,0.86,70
"357",936157,"Amazing apartment at Plaza Oriente","Centro","Palacio",40.4183,-3.71239,"Entire home/apt",129,3,0.38,328
"358",938410,"Elegant apartment  in the best area","Salamanca","Recoletos",40.42722,-3.68388,"Entire home/apt",262,5,0.16,365
"359",938506,"Deluxe 2 bedroom ap,up to 8 people","Centro","Cortes",40.41391,-3.70264,"Entire home/apt",45,30,0.06,323
"360",940649,"Spacious Apartment-Atocha-Prado","Arganzuela","Palos de Moguer",40.40224,-3.70001,"Entire home/apt",70,5,0.97,0
"361",944555,"NEW STUDIO MADRID CITY CENTER SOL","Centro","Sol",40.415,-3.70582,"Entire home/apt",76,3,2.57,53
"362",945003,"HABITACIONES  CÉNTRICAS EN MALASAÑA","Centro","Universidad",40.42609,-3.7043,"Private room",40,4,0.05,365
"363",947169,"Lovely apartment in Madrid, Puerta Cerrada Square","Centro","Embajadores",40.41324,-3.70651,"Entire home/apt",68,4,2.39,193
"364",948963,"Sun+Balcon+Light+Relax+Green24hWIFI","Latina","Puerta del Angel",40.40777,-3.74013,"Private room",21,2,2.17,89
"365",958020,"SPRING SALES  AT Madrid Malasaña","Centro","Universidad",40.42744,-3.70658,"Entire home/apt",81,7,2.9,354
"367",970890,"Madrid by day & by night","Centro","Universidad",40.42505,-3.71101,"Shared room",39,3,0.22,0
"368",977261,"habitación en el Centro de Madrid!","Centro","Embajadores",40.40773,-3.69476,"Private room",22,1,0.1,26
"369",979312,"Habitacion Madrid Centro (Chamberi)","Chamberí","Arapiles",40.43358,-3.70524,"Private room",35,1,0.01,365
"370",981016,"Bright Spacious Family Apartment","Centro","Universidad",40.42661,-3.70222,"Entire home/apt",102,1,0.15,253
"371",981368,"Modern Quiet Studio Loft","Chamberí","Trafalgar",40.42986,-3.7023,"Entire home/apt",32,1,0.04,0
"372",981369,"Big and Nice apartment with 2 Bedroom& 2 Bathrooms","Chamberí","Trafalgar",40.43165,-3.70152,"Entire home/apt",92,1,0.25,13
"373",983019,"Room in pretty home Santa Rosa Street Madrid","Puente de Vallecas","Numancia",40.40215,-3.66263,"Private room",32,4,0.26,1
"374",983410,"Santiago Bernabeu, best Madrid views, WI-Fi, ADSL","Tetuán","Cuatro Caminos",40.45126,-3.69369,"Entire home/apt",40,2,3.92,78
"375",985160,"LowCost&Confortable flat in SOL","Centro","Embajadores",40.41369,-3.70252,"Entire home/apt",66,15,0.19,288
